"model","variables","dependencies","m","time.mean","minimality.mean","accuracy.mean"
"model_20121018_795335675.xml",16,0,2,118.833333333333,0.666666666666667,1
"model_20121018_795335675.xml",16,0,4,115.333333333333,0.5,1
"model_20121018_795335675.xml",16,0,6,115.9,0.5,1
"model_20121018_795335675.xml",16,0,10,114.9,0.458333333333333,1
"model_20121018_820869482.xml",16,0,1,130.466666666667,1,1
"model_20121018_820869482.xml",16,0,2,123.133333333333,0.666666666666667,1
"model_20121018_820869482.xml",16,0,4,119.2,0.5,1
"model_20121018_820869482.xml",16,0,6,122.4,0.5,1
"model_20121018_820869482.xml",16,0,10,113.333333333333,0.458333333333333,1
"model_20121018_880874071.xml",16,0,1,127.2,1,1
"model_20121018_880874071.xml",16,0,2,121.7,0.666666666666667,1
"model_20121018_880874071.xml",16,0,4,115.3,0.5,1
"model_20121018_880874071.xml",16,0,6,114.666666666667,0.5,1
"model_20121018_880874071.xml",16,0,10,114.066666666667,0.458333333333333,1
"model_20121019_1128529660.xml",14,0,1,130,1,1
"model_20121019_1128529660.xml",14,0,2,125.733333333333,0.666666666666667,1
"model_20121019_1128529660.xml",14,0,4,119.833333333333,0.5,1
"model_20121019_1128529660.xml",14,0,6,116.7,0.5,1
"model_20121019_1128529660.xml",14,0,10,115.433333333333,0.464285714285714,1
"model_20121023_1328975384.xml",14,0,1,122.566666666667,1,1
"model_20121023_1328975384.xml",14,0,2,117.2,0.666666666666667,1
"model_20121023_1328975384.xml",14,0,4,110.9,0.5,1
"model_20121023_1328975384.xml",14,0,6,114.033333333333,0.5,1
"model_20121023_1328975384.xml",14,0,10,111.133333333333,0.464285714285714,1
"model_20121023_356761254.xml",12,0,1,112.866666666667,1,1
"model_20121023_356761254.xml",12,0,2,108.866666666667,0.666666666666667,1
"model_20121023_356761254.xml",12,0,4,108.766666666667,0.555555555555556,1
"model_20121023_356761254.xml",12,0,6,101.833333333333,0.5,1
"model_20121023_356761254.xml",12,0,10,104.5,0.5,1
"model_20121025_1453237615.xml",20,0,1,118.666666666667,1,1
"model_20121025_1453237615.xml",20,0,2,113.5,0.5,1
"model_20121025_1453237615.xml",20,0,4,110.766666666667,0.388888888888889,1
"model_20121025_1453237615.xml",20,0,6,109.5,0.288888888888889,1
"model_20121025_1453237615.xml",20,0,10,109.066666666667,0.255555555555556,1
"model_20121025_1656878048.xml",26,0,1,125.566666666667,1,1
"model_20121025_1656878048.xml",26,0,2,120.733333333333,0.5,1
"model_20121025_1656878048.xml",26,0,4,116.666666666667,0.333333333333333,1
"model_20121025_1656878048.xml",26,0,6,113.566666666667,0.333333333333333,1
"model_20121025_1656878048.xml",26,0,10,108.3,0.261904761904762,1
"model_20121026_334751192.xml",28,0,1,122.1,1,1
"model_20121026_334751192.xml",28,0,2,117.7,0.5,1
"model_20121026_334751192.xml",28,0,4,113.833333333333,0.333333333333333,1
"model_20121026_334751192.xml",28,0,6,113.833333333333,0.333333333333333,1
"model_20121026_334751192.xml",28,0,10,112.3,0.255952380952381,1
"model_20121102_443205816.xml",26,0,1,156.266666666667,1,1
"model_20121102_443205816.xml",26,0,2,140.566666666667,0.5,1
"model_20121102_443205816.xml",26,0,4,134.366666666667,0.416666666666667,1
"model_20121102_443205816.xml",26,0,6,130.133333333333,0.416666666666667,1
"model_20121102_443205816.xml",26,0,10,124,0.30952380952381,1
"model_20121102_768518520.xml",14,0,1,126.433333333333,1,1
"model_20121102_768518520.xml",14,0,2,116.666666666667,0.666666666666667,1
"model_20121102_768518520.xml",14,0,4,111.333333333333,0.5,1
"model_20121102_768518520.xml",14,0,6,115.3,0.5,1
"model_20121102_768518520.xml",14,0,10,110.9,0.464285714285714,1
"model_20121106_1816491064.xml",23,0,1,145.2,1,1
"model_20121106_1816491064.xml",23,0,2,140.766666666667,0.666666666666667,1
"model_20121106_1816491064.xml",23,0,4,134.133333333333,0.388888888888889,1
"model_20121106_1816491064.xml",23,0,6,121.766666666667,0.277777777777778,1
"model_20121106_1816491064.xml",23,0,10,121.766666666667,0.277777777777778,1
"model_20121123_1014773113.xml",16,1,1,120.133333333333,1,1
"model_20121123_1014773113.xml",16,1,2,119.3,0.666666666666667,1
"model_20121123_1014773113.xml",16,1,4,116.833333333333,0.5,1
"model_20121123_1014773113.xml",16,1,6,112.466666666667,0.5,1
"model_20121123_1014773113.xml",16,1,10,109.466666666667,0.458333333333333,1
"model_20121123_1047250318.xml",16,2,1,124.5,1,1
"model_20121123_1047250318.xml",16,2,2,122.233333333333,0.666666666666667,1
"model_20121123_1047250318.xml",16,2,4,118.566666666667,0.5,1
"model_20121123_1047250318.xml",16,2,6,116.4,0.5,1
"model_20121123_1047250318.xml",16,2,10,109.466666666667,0.458333333333333,1
"model_20121123_1266693931.xml",16,0,1,127.566666666667,1,1
"model_20121123_1266693931.xml",16,0,2,119.9,0.666666666666667,1
"model_20121123_1266693931.xml",16,0,4,117.466666666667,0.5,1
"model_20121123_1266693931.xml",16,0,6,116.766666666667,0.5,1
"model_20121123_1266693931.xml",16,0,10,111.366666666667,0.458333333333333,1
"model_20121123_1445508018.xml",16,0,1,119.933333333333,1,1
"model_20121123_1445508018.xml",16,0,2,115.333333333333,0.666666666666667,1
"model_20121123_1445508018.xml",16,0,4,116.666666666667,0.5,1
"model_20121123_1445508018.xml",16,0,6,115.733333333333,0.5,1
"model_20121123_1445508018.xml",16,0,10,111.266666666667,0.458333333333333,1
"model_20121123_1588832561.xml",16,0,1,117.666666666667,1,1
"model_20121123_1588832561.xml",16,0,2,118.633333333333,0.666666666666667,1
"model_20121123_1588832561.xml",16,0,4,113.466666666667,0.5,1
"model_20121123_1588832561.xml",16,0,6,112.533333333333,0.5,1
"model_20121123_1588832561.xml",16,0,10,108.766666666667,0.458333333333333,1
"model_20121123_1668268132.xml",13,2,1,127.1,1,1
"model_20121123_1668268132.xml",13,2,2,122.233333333333,0.666666666666667,1
"model_20121123_1668268132.xml",13,2,4,117.333333333333,0.555555555555556,1
"model_20121123_1668268132.xml",13,2,6,113.6,0.5,1
"model_20121123_1668268132.xml",13,2,10,116.066666666667,0.5,1
"model_20121123_1672558767.xml",15,2,1,113.3,1,1
"model_20121123_1672558767.xml",15,2,2,114.066666666667,0.666666666666667,1
"model_20121123_1672558767.xml",15,2,4,107.2,0.5,1
"model_20121123_1672558767.xml",15,2,6,108.7,0.5,1
"model_20121123_1672558767.xml",15,2,10,109.966666666667,0.464285714285714,1
"model_20121123_1692800929.xml",16,1,1,123.133333333333,1,1
"model_20121123_1692800929.xml",16,1,2,117.433333333333,0.666666666666667,1
"model_20121123_1692800929.xml",16,1,4,107.666666666667,0.5,1
"model_20121123_1692800929.xml",16,1,6,113.833333333333,0.5,1
"model_20121123_1692800929.xml",16,1,10,111.566666666667,0.458333333333333,1
"model_20121123_1807427529.xml",17,1,1,122.8,1,1
"model_20121123_1807427529.xml",17,1,2,118.333333333333,0.666666666666667,1
"model_20121123_1807427529.xml",17,1,4,116.433333333333,0.527777777777778,1
"model_20121123_1807427529.xml",17,1,6,115.6,0.483333333333333,1
"model_20121123_1807427529.xml",17,1,10,112.133333333333,0.441666666666667,1
"model_20121123_2085968892.xml",17,0,1,121.2,1,1
"model_20121123_2085968892.xml",17,0,2,118.2,0.666666666666667,1
"model_20121123_2085968892.xml",17,0,4,116.833333333333,0.527777777777778,1
"model_20121123_2085968892.xml",17,0,6,115.1,0.483333333333333,1
"model_20121123_2085968892.xml",17,0,10,113.066666666667,0.441666666666667,1
"model_20121123_388334786.xml",16,2,1,122.4,1,1
"model_20121123_388334786.xml",16,2,2,117.6,0.666666666666667,1
"model_20121123_388334786.xml",16,2,4,117.2,0.5,1
"model_20121123_388334786.xml",16,2,6,118.6,0.5,1
"model_20121123_388334786.xml",16,2,10,108.333333333333,0.458333333333333,1
"model_20121123_638033800.xml",14,0,1,118.966666666667,1,1
"model_20121123_638033800.xml",14,0,2,116.366666666667,0.666666666666667,1
"model_20121123_638033800.xml",14,0,4,114.4,0.5,1
"model_20121123_638033800.xml",14,0,6,117.566666666667,0.5,1
"model_20121123_638033800.xml",14,0,10,114.566666666667,0.464285714285714,1
"model_20121123_913179730.xml",17,1,1,133.766666666667,1,1
"model_20121123_913179730.xml",17,1,2,126.066666666667,0.666666666666667,1
"model_20121123_913179730.xml",17,1,4,119.566666666667,0.527777777777778,1
"model_20121123_913179730.xml",17,1,6,118.366666666667,0.483333333333333,1
"model_20121123_913179730.xml",17,1,10,120.6,0.441666666666667,1
"model_20121212_1167666293.xml",15,2,1,112.9,1,1
"model_20121212_1167666293.xml",15,2,2,114.466666666667,0.666666666666667,1
"model_20121212_1167666293.xml",15,2,4,116.833333333333,0.5,1
"model_20121212_1167666293.xml",15,2,6,110.8,0.5,1
"model_20121212_1167666293.xml",15,2,10,107.8,0.464285714285714,1
"model_20121212_425431925.xml",16,0,1,126.533333333333,1,1
"model_20121212_425431925.xml",16,0,2,123.066666666667,0.666666666666667,1
"model_20121212_425431925.xml",16,0,4,119.533333333333,0.5,1
"model_20121212_425431925.xml",16,0,6,115.133333333333,0.5,1
"model_20121212_425431925.xml",16,0,10,116.166666666667,0.458333333333333,1
"model_20121213_681234650.xml",33,0,1,133.166666666667,1,1
"model_20121213_681234650.xml",33,0,2,126.9,0.5,1
"model_20121213_681234650.xml",33,0,4,119.766666666667,0.305555555555556,1
"model_20121213_681234650.xml",33,0,6,114.766666666667,0.261111111111111,1
"model_20121213_681234650.xml",33,0,10,116.2,0.189814814814815,1
"model_20121214_211817376.xml",14,2,1,129.6,1,1
"model_20121214_211817376.xml",14,2,2,125.066666666667,0.666666666666667,1
"model_20121214_211817376.xml",14,2,4,119.5,0.583333333333333,1
"model_20121214_211817376.xml",14,2,6,118.466666666667,0.583333333333333,1
"model_20121214_211817376.xml",14,2,10,116.766666666667,0.511904761904762,1
"model_20121219_1714348674.xml",10,0,1,106.766666666667,1,1
"model_20121219_1714348674.xml",10,0,2,110.966666666667,0.666666666666667,1
"model_20121219_1714348674.xml",10,0,4,106.433333333333,0.555555555555556,1
"model_20121219_1714348674.xml",10,0,6,104.966666666667,0.511111111111111,1
"model_20121219_1714348674.xml",10,0,10,104.333333333333,0.511111111111111,1
"model_20121219_629525870.xml",18,9,1,136.5,1,1
"model_20121219_629525870.xml",18,9,2,132.866666666667,0.933333333333333,1
"model_20121219_629525870.xml",18,9,4,126.066666666667,0.555555555555556,1
"model_20121219_629525870.xml",18,9,6,120.8,0.466666666666667,1
"model_20121219_629525870.xml",18,9,10,118.066666666667,0.437037037037037,1
"model_20130105_1019508207.xml",24,4,1,150.3,1,1
"model_20130105_1019508207.xml",24,4,2,141.966666666667,0.666666666666667,1
"model_20130105_1019508207.xml",24,4,4,133.7,0.361111111111111,1
"model_20130105_1019508207.xml",24,4,6,130.533333333333,0.305555555555556,1
"model_20130105_1019508207.xml",24,4,10,128.266666666667,0.26984126984127,1
"model_20130106_749900457.xml",21,0,1,164.933333333333,1,1
"model_20130106_749900457.xml",21,0,2,151.6,0.555555555555556,1
"model_20130106_749900457.xml",21,0,4,136.1,0.5,1
"model_20130106_749900457.xml",21,0,6,120.633333333333,0.355555555555556,1
"model_20130106_749900457.xml",21,0,10,119.766666666667,0.288888888888889,1
"model_20130115_768867592.xml",11,1,1,121.433333333333,1,1
"model_20130115_768867592.xml",11,1,2,121.333333333333,0.666666666666667,1
"model_20130115_768867592.xml",11,1,4,115.9,0.555555555555556,1
"model_20130115_768867592.xml",11,1,6,109.166666666667,0.511111111111111,1
"model_20130115_768867592.xml",11,1,10,109.333333333333,0.511111111111111,1
"model_20130116_1542765516.xml",10,0,1,114.233333333333,1,1
"model_20130116_1542765516.xml",10,0,2,115.966666666667,0.666666666666667,1
"model_20130116_1542765516.xml",10,0,4,107.2,0.555555555555556,1
"model_20130116_1542765516.xml",10,0,6,107.533333333333,0.511111111111111,1
"model_20130116_1542765516.xml",10,0,10,110.533333333333,0.511111111111111,1
"model_20130116_382639902.xml",31,9,1,197.133333333333,1,1
"model_20130116_382639902.xml",31,9,2,176.966666666667,0.55,1
"model_20130116_382639902.xml",31,9,4,148.633333333333,0.444444444444444,0.844444444444444
"model_20130116_382639902.xml",31,9,6,143.566666666667,0.444444444444444,0.844444444444444
"model_20130116_382639902.xml",31,9,10,135.533333333333,0.291005291005291,0.844444444444444
"model_20130117_2075912065.xml",13,5,1,139.7,1,1
"model_20130117_2075912065.xml",13,5,2,128.133333333333,0.666666666666667,1
"model_20130117_2075912065.xml",13,5,4,120.633333333333,0.555555555555556,1
"model_20130117_2075912065.xml",13,5,6,118.7,0.555555555555556,1
"model_20130117_2075912065.xml",13,5,10,119.2,0.555555555555556,1
"model_20130121_710180273.xml",10,3,1,117.166666666667,1,1
"model_20130121_710180273.xml",10,3,2,118.3,0.666666666666667,1
"model_20130121_710180273.xml",10,3,4,109,0.555555555555556,1
"model_20130121_710180273.xml",10,3,6,112.433333333333,0.511111111111111,1
"model_20130121_710180273.xml",10,3,10,110.266666666667,0.511111111111111,1
"model_20130122_1064508817.xml",12,7,1,125.6,1,1
"model_20130122_1064508817.xml",12,7,2,119.6,0.733333333333333,1
"model_20130122_1064508817.xml",12,7,4,116.533333333333,0.555555555555556,1
"model_20130122_1064508817.xml",12,7,6,113.7,0.5,1
"model_20130122_1064508817.xml",12,7,10,118.966666666667,0.5,1
"model_20130122_243381566.xml",14,0,1,130.3,1,1
"model_20130122_243381566.xml",14,0,2,128.966666666667,0.666666666666667,1
"model_20130122_243381566.xml",14,0,4,124.433333333333,0.5,1
"model_20130122_243381566.xml",14,0,6,118.766666666667,0.5,1
"model_20130122_243381566.xml",14,0,10,113.4,0.464285714285714,1
"model_20130122_92211527.xml",11,7,1,146.466666666667,1,0.975
"model_20130122_92211527.xml",11,7,2,123.966666666667,0.955555555555556,0.941666666666667
"model_20130122_92211527.xml",11,7,4,121.9,0.822222222222222,1
"model_20130122_92211527.xml",11,7,6,114.8,0.822222222222222,1
"model_20130122_92211527.xml",11,7,10,116.466666666667,0.822222222222222,1
"model_20130123_686198065.xml",40,0,1,150.6,1,1
"model_20130123_686198065.xml",40,0,2,136.366666666667,0.5,1
"model_20130123_686198065.xml",40,0,4,137.9,0.305555555555556,1
"model_20130123_686198065.xml",40,0,6,128.933333333333,0.205555555555556,1
"model_20130123_686198065.xml",40,0,10,121.633333333333,0.172222222222222,1
"model_20130125_189285641.xml",18,1,1,124.966666666667,1,1
"model_20130125_189285641.xml",18,1,2,122.3,0.666666666666667,1
"model_20130125_189285641.xml",18,1,4,119.833333333333,0.555555555555556,1
"model_20130125_189285641.xml",18,1,6,118.1,0.466666666666667,1
"model_20130125_189285641.xml",18,1,10,115.9,0.437037037037037,1
"model_20130219_1778040846.xml",40,0,1,156.6,1,1
"model_20130219_1778040846.xml",40,0,2,147.166666666667,0.5,1
"model_20130219_1778040846.xml",40,0,4,133.433333333333,0.305555555555556,1
"model_20130219_1778040846.xml",40,0,6,125.933333333333,0.205555555555556,1
"model_20130219_1778040846.xml",40,0,10,124.766666666667,0.172222222222222,1
"model_20130220_406091727.xml",43,5,1,196.966666666667,1,1
"model_20130220_406091727.xml",43,5,2,184.9,0.5,1
"model_20130220_406091727.xml",43,5,4,160.166666666667,0.305555555555556,1
"model_20130220_406091727.xml",43,5,6,142.933333333333,0.194444444444444,1
"model_20130220_406091727.xml",43,5,10,149.133333333333,0.194444444444444,1
"model_20130224_1469220523.xml",10,0,1,118.2,1,1
"model_20130224_1469220523.xml",10,0,2,118.333333333333,0.666666666666667,1
"model_20130224_1469220523.xml",10,0,4,115.266666666667,0.555555555555556,1
"model_20130224_1469220523.xml",10,0,6,113.566666666667,0.511111111111111,1
"model_20130224_1469220523.xml",10,0,10,112.133333333333,0.511111111111111,1
"model_20130226_1908057354.xml",16,3,1,140.566666666667,1,1
"model_20130226_1908057354.xml",16,3,2,126.633333333333,0.666666666666667,1
"model_20130226_1908057354.xml",16,3,4,119.5,0.583333333333333,0.833333333333333
"model_20130226_1908057354.xml",16,3,6,122.466666666667,0.583333333333333,0.833333333333333
"model_20130226_1908057354.xml",16,3,10,118.833333333333,0.5,1
"model_20130302_1361528923.xml",10,3,1,116,1,1
"model_20130302_1361528923.xml",10,3,2,115.266666666667,0.666666666666667,1
"model_20130302_1361528923.xml",10,3,4,113,0.555555555555556,1
"model_20130302_1361528923.xml",10,3,6,112.7,0.511111111111111,1
"model_20130302_1361528923.xml",10,3,10,113.366666666667,0.511111111111111,1
"model_20130302_379367837.xml",10,1,1,127.1,1,1
"model_20130302_379367837.xml",10,1,2,122.333333333333,0.666666666666667,1
"model_20130302_379367837.xml",10,1,4,113.466666666667,0.555555555555556,1
"model_20130302_379367837.xml",10,1,6,112.433333333333,0.511111111111111,1
"model_20130302_379367837.xml",10,1,10,113.733333333333,0.511111111111111,1
"model_20130305_204544380.xml",13,2,1,132.4,1,1
"model_20130305_204544380.xml",13,2,2,126.8,0.666666666666667,1
"model_20130305_204544380.xml",13,2,4,120,0.555555555555556,1
"model_20130305_204544380.xml",13,2,6,119.533333333333,0.5,1
"model_20130305_204544380.xml",13,2,10,117.5,0.5,1
"model_20130305_522520932.xml",16,3,1,134.866666666667,1,1
"model_20130305_522520932.xml",16,3,2,127.9,0.75,1
"model_20130305_522520932.xml",16,3,4,120.7,0.666666666666667,1
"model_20130305_522520932.xml",16,3,6,119.266666666667,0.666666666666667,1
"model_20130305_522520932.xml",16,3,10,115.8,0.541666666666667,1
"model_20130307_609838668.xml",176,4,1,663.233333333333,1,1
"model_20130307_609838668.xml",176,4,2,585.1,0.512698412698413,1
"model_20130307_609838668.xml",176,4,4,510.166666666667,0.36988936988937,0.8625
"model_20130307_609838668.xml",176,4,6,394.066666666667,0.293596059113301,0.854166666666667
"model_20130307_609838668.xml",176,4,10,387.966666666667,0.23319719871444,0.854166666666667
"model_20130309_1354780318.xml",11,0,1,116.166666666667,1,1
"model_20130309_1354780318.xml",11,0,2,114.466666666667,0.666666666666667,1
"model_20130309_1354780318.xml",11,0,4,110.2,0.555555555555556,1
"model_20130309_1354780318.xml",11,0,6,111.466666666667,0.511111111111111,1
"model_20130309_1354780318.xml",11,0,10,108.566666666667,0.511111111111111,1
"model_20130311_1184229274.xml",11,0,1,121.933333333333,1,1
"model_20130311_1184229274.xml",11,0,2,116.866666666667,0.666666666666667,1
"model_20130311_1184229274.xml",11,0,4,114,0.555555555555556,1
"model_20130311_1184229274.xml",11,0,6,113.533333333333,0.511111111111111,1
"model_20130311_1184229274.xml",11,0,10,113.833333333333,0.511111111111111,1
"model_20130324_1541392486.xml",51,0,1,217.333333333333,1,1
"model_20130324_1541392486.xml",51,0,2,193.933333333333,0.55,0.933333333333333
"model_20130324_1541392486.xml",51,0,4,177.5,0.361111111111111,0.888888888888889
"model_20130324_1541392486.xml",51,0,6,161.9,0.233333333333333,1
"model_20130324_1541392486.xml",51,0,10,150.4,0.191666666666667,1
"model_20130410_2115212559.xml",11,0,1,114.966666666667,1,1
"model_20130410_2115212559.xml",11,0,2,115.833333333333,0.666666666666667,1
"model_20130410_2115212559.xml",11,0,4,108.933333333333,0.555555555555556,1
"model_20130410_2115212559.xml",11,0,6,113.966666666667,0.511111111111111,1
"model_20130410_2115212559.xml",11,0,10,108.6,0.511111111111111,1
"model_20130414_861625706.xml",15,0,1,134.2,1,1
"model_20130414_861625706.xml",15,0,2,129.633333333333,0.666666666666667,1
"model_20130414_861625706.xml",15,0,4,125.2,0.5,1
"model_20130414_861625706.xml",15,0,6,121.966666666667,0.5,1
"model_20130414_861625706.xml",15,0,10,118.566666666667,0.464285714285714,1
"model_20130418_1158438101.xml",19,2,1,139.866666666667,1,1
"model_20130418_1158438101.xml",19,2,2,127.766666666667,0.666666666666667,1
"model_20130418_1158438101.xml",19,2,4,125.733333333333,0.611111111111111,1
"model_20130418_1158438101.xml",19,2,6,117.366666666667,0.466666666666667,1
"model_20130418_1158438101.xml",19,2,10,118,0.437037037037037,1
"model_20130418_1960440366.xml",29,4,1,164.7,1,1
"model_20130418_1960440366.xml",29,4,2,151.4,0.5,1
"model_20130418_1960440366.xml",29,4,4,145.066666666667,0.333333333333333,1
"model_20130418_1960440366.xml",29,4,6,140.666666666667,0.333333333333333,1
"model_20130418_1960440366.xml",29,4,10,131.233333333333,0.255952380952381,1
"model_20130422_1348727660.xml",19,0,1,152.6,1,1
"model_20130422_1348727660.xml",19,0,2,141.566666666667,0.666666666666667,1
"model_20130422_1348727660.xml",19,0,4,127.466666666667,0.555555555555556,1
"model_20130422_1348727660.xml",19,0,6,123.333333333333,0.466666666666667,1
"model_20130422_1348727660.xml",19,0,10,118.8,0.437037037037037,1
"model_20130422_139902368.xml",40,0,1,177.033333333333,1,1
"model_20130422_139902368.xml",40,0,2,167.8,0.65,1
"model_20130422_139902368.xml",40,0,4,158,0.394444444444444,1
"model_20130422_139902368.xml",40,0,6,144.533333333333,0.238888888888889,1
"model_20130422_139902368.xml",40,0,10,133.733333333333,0.188888888888889,1
"model_20130426_1685243628.xml",16,0,1,131.566666666667,1,1
"model_20130426_1685243628.xml",16,0,2,126.4,0.666666666666667,1
"model_20130426_1685243628.xml",16,0,4,119.833333333333,0.5,1
"model_20130426_1685243628.xml",16,0,6,120.266666666667,0.5,1
"model_20130426_1685243628.xml",16,0,10,117,0.458333333333333,1
"model_20130508_1842381745.xml",16,0,1,128.866666666667,1,1
"model_20130508_1842381745.xml",16,0,2,125.733333333333,0.666666666666667,1
"model_20130508_1842381745.xml",16,0,4,117,0.5,1
"model_20130508_1842381745.xml",16,0,6,119.1,0.5,1
"model_20130508_1842381745.xml",16,0,10,120.8,0.458333333333333,1
"model_20130510_203163945.xml",18,0,1,136.733333333333,1,1
"model_20130510_203163945.xml",18,0,2,133,0.666666666666667,1
"model_20130510_203163945.xml",18,0,4,127.933333333333,0.555555555555556,1
"model_20130510_203163945.xml",18,0,6,117.766666666667,0.466666666666667,1
"model_20130510_203163945.xml",18,0,10,117.066666666667,0.437037037037037,1
"model_20130522_1326579656.xml",45,0,1,235.6,1,1
"model_20130522_1326579656.xml",45,0,2,214.133333333333,0.5,1
"model_20130522_1326579656.xml",45,0,4,177.966666666667,0.277777777777778,1
"model_20130522_1326579656.xml",45,0,6,174.666666666667,0.222222222222222,1
"model_20130522_1326579656.xml",45,0,10,161.866666666667,0.186507936507937,1
"model_20130522_2044729096.xml",31,0,1,171.333333333333,1,1
"model_20130522_2044729096.xml",31,0,2,157.333333333333,0.5,1
"model_20130522_2044729096.xml",31,0,4,137.533333333333,0.388888888888889,1
"model_20130522_2044729096.xml",31,0,6,142.166666666667,0.344444444444444,1
"model_20130522_2044729096.xml",31,0,10,128.333333333333,0.231481481481481,1
"model_20130529_1162054266.xml",16,1,1,123.3,1,1
"model_20130529_1162054266.xml",16,1,2,117.566666666667,0.666666666666667,1
"model_20130529_1162054266.xml",16,1,4,109.2,0.5,1
"model_20130529_1162054266.xml",16,1,6,114.9,0.5,1
"model_20130529_1162054266.xml",16,1,10,108.533333333333,0.458333333333333,1
"model_20130529_1165512118.xml",10,0,1,107.466666666667,1,1
"model_20130529_1165512118.xml",10,0,2,111.766666666667,0.666666666666667,1
"model_20130529_1165512118.xml",10,0,4,107.466666666667,0.555555555555556,1
"model_20130529_1165512118.xml",10,0,6,104.033333333333,0.511111111111111,1
"model_20130529_1165512118.xml",10,0,10,101.2,0.511111111111111,1
"model_20130529_1187431770.xml",16,1,1,117.1,1,1
"model_20130529_1187431770.xml",16,1,2,117.6,0.666666666666667,1
"model_20130529_1187431770.xml",16,1,4,110.966666666667,0.5,1
"model_20130529_1187431770.xml",16,1,6,114.066666666667,0.5,1
"model_20130529_1187431770.xml",16,1,10,110.933333333333,0.458333333333333,1
"model_20130529_167247656.xml",16,1,1,121.233333333333,1,1
"model_20130529_167247656.xml",16,1,2,119.7,0.666666666666667,1
"model_20130529_167247656.xml",16,1,4,113.6,0.5,1
"model_20130529_167247656.xml",16,1,6,116.366666666667,0.5,1
"model_20130529_167247656.xml",16,1,10,113.1,0.458333333333333,1
"model_20130529_1911302663.xml",16,1,1,119.233333333333,1,1
"model_20130529_1911302663.xml",16,1,2,114.866666666667,0.666666666666667,1
"model_20130529_1911302663.xml",16,1,4,112.133333333333,0.5,1
"model_20130529_1911302663.xml",16,1,6,115.133333333333,0.5,1
"model_20130529_1911302663.xml",16,1,10,113.833333333333,0.458333333333333,1
"model_20130529_2135483929.xml",16,2,1,124.766666666667,1,1
"model_20130529_2135483929.xml",16,2,2,123.433333333333,0.666666666666667,1
"model_20130529_2135483929.xml",16,2,4,116.466666666667,0.5,1
"model_20130529_2135483929.xml",16,2,6,113.666666666667,0.5,1
"model_20130529_2135483929.xml",16,2,10,112.1,0.458333333333333,1
"model_20130529_51708559.xml",16,2,1,130.5,1,1
"model_20130529_51708559.xml",16,2,2,123.4,0.666666666666667,1
"model_20130529_51708559.xml",16,2,4,119.5,0.5,1
"model_20130529_51708559.xml",16,2,6,118.233333333333,0.5,1
"model_20130529_51708559.xml",16,2,10,115.833333333333,0.458333333333333,1
"model_20130529_552715089.xml",17,1,1,120.6,1,1
"model_20130529_552715089.xml",17,1,2,119.433333333333,0.666666666666667,1
"model_20130529_552715089.xml",17,1,4,113.566666666667,0.527777777777778,1
"model_20130529_552715089.xml",17,1,6,113.833333333333,0.483333333333333,1
"model_20130529_552715089.xml",17,1,10,110.766666666667,0.441666666666667,1
"model_20130604_1500555803.xml",13,0,1,113.533333333333,1,1
"model_20130604_1500555803.xml",13,0,2,107.766666666667,0.666666666666667,1
"model_20130604_1500555803.xml",13,0,4,105.1,0.555555555555556,1
"model_20130604_1500555803.xml",13,0,6,104.3,0.5,1
"model_20130604_1500555803.xml",13,0,10,105.3,0.5,1
"model_20130619_405989942.xml",10,0,1,115.9,1,1
"model_20130619_405989942.xml",10,0,2,109.433333333333,0.666666666666667,1
"model_20130619_405989942.xml",10,0,4,108.5,0.555555555555556,1
"model_20130619_405989942.xml",10,0,6,106.733333333333,0.511111111111111,1
"model_20130619_405989942.xml",10,0,10,106.133333333333,0.511111111111111,1
"model_20130621_2143921379.xml",29,5,1,149.366666666667,1,1
"model_20130621_2143921379.xml",29,5,2,143.733333333333,0.5,1
"model_20130621_2143921379.xml",29,5,4,137.233333333333,0.333333333333333,1
"model_20130621_2143921379.xml",29,5,6,136.933333333333,0.333333333333333,1
"model_20130621_2143921379.xml",29,5,10,131.133333333333,0.255952380952381,1
"model_20130627_888588099.xml",17,0,1,132.866666666667,1,1
"model_20130627_888588099.xml",17,0,2,128.833333333333,0.666666666666667,1
"model_20130627_888588099.xml",17,0,4,123.133333333333,0.527777777777778,1
"model_20130627_888588099.xml",17,0,6,118.8,0.483333333333333,1
"model_20130627_888588099.xml",17,0,10,119.533333333333,0.441666666666667,1
"model_20130703_1107240012.xml",64,2,1,98554.8666666667,1,1
"model_20130703_1107240012.xml",64,2,2,57524.4,0.745746845746846,0.916666666666667
"model_20130703_1107240012.xml",64,2,4,27147.6333333333,0.612250233426704,0.901388888888889
"model_20130703_1107240012.xml",64,2,6,13759.5666666667,0.510526315789474,0.979166666666667
"model_20130703_1107240012.xml",64,2,10,822.2,0.488304093567251,1
"model_20130716_384525556.xml",17,0,1,126.833333333333,1,1
"model_20130716_384525556.xml",17,0,2,121.633333333333,0.833333333333333,1
"model_20130716_384525556.xml",17,0,4,120.066666666667,0.611111111111111,1
"model_20130716_384525556.xml",17,0,6,112.833333333333,0.566666666666667,1
"model_20130716_384525556.xml",17,0,10,112.5,0.483333333333333,1
"model_20130722_443972122.xml",12,0,1,108.766666666667,1,1
"model_20130722_443972122.xml",12,0,2,106.066666666667,0.666666666666667,1
"model_20130722_443972122.xml",12,0,4,105.333333333333,0.555555555555556,1
